City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
553,Boueni,YT,-12.9,45.08,77.0,78,75,16.11,"{'coord': {'lon': 45.08, 'lat': -12.9}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77, 'feels_like': 75.36, 'temp_min': 77, 'temp_max': 77, 'pressure': 1016, 'humidity': 78}, 'visibility': 10000, 'wind': {'speed': 16.11, 'deg': 200}, 'clouds': {'all': 75}, 'dt': 1599160006, 'sys': {'type': 1, 'id': 2131, 'country': 'YT', 'sunrise': 1599102156, 'sunset': 1599144947}, 'timezone': 10800, 'id': 1090467, 'name': 'Boueni', 'cod': 200}"
554,Iquique,CL,-20.22,-70.14,62.6,63,0,13.87,"{'coord': {'lon': -70.14, 'lat': -20.22}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 62.6, 'feels_like': 54.82, 'temp_min': 62.6, 'temp_max': 62.6, 'pressure': 1015, 'humidity': 63}, 'visibility': 10000, 'wind': {'speed': 13.87, 'deg': 270}, 'clouds': {'all': 0}, 'dt': 1599159910, 'sys': {'type': 1, 'id': 8492, 'country': 'CL', 'sunrise': 1599130034, 'sunset': 1599172362}, 'timezone': -14400, 'id': 3887127, 'name': 'Iquique', 'cod': 200}"
555,Dahra,DZ,36.25,0.85,82.4,39,0,9.17,"{'coord': {'lon': 0.85, 'lat': 36.25}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82.4, 'feels_like': 78.76, 'temp_min': 82.4, 'temp_max': 82.4, 'pressure': 1018, 'humidity': 39}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 10}, 'clouds': {'all': 0}, 'dt': 1599160007, 'sys': {'type': 1, 'id': 1089, 'country': 'DZ', 'sunrise': 1599111005, 'sunset': 1599157323}, 'timezone': 3600, 'id': 2508010, 'name': 'Dahra', 'cod': 200}"
556,Qasigiannguit,GL,68.82,-51.19,46.4,33,5,9.17,"{'coord': {'lon': -51.19, 'lat': 68.82}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 46.4, 'feels_like': 36.14, 'temp_min': 46.4, 'temp_max': 46.4, 'pressure': 1006, 'humidity': 33}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 30}, 'clouds': {'all': 5}, 'dt': 1599160007, 'sys': {'type': 1, 'id': 165, 'country': 'GL', 'sunrise': 1599119803, 'sunset': 1599173499}, 'timezone': -7200, 'id': 3420768, 'name': 'Qasigiannguit', 'cod': 200}"
557,Kloulklubed,PW,7.04,134.26,77.0,88,75,7.54,"{'coord': {'lon': 134.26, 'lat': 7.04}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77, 'feels_like': 82.06, 'temp_min': 77, 'temp_max': 77, 'pressure': 1009, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 7.54, 'deg': 8}, 'clouds': {'all': 75}, 'dt': 1599160007, 'sys': {'type': 1, 'id': 7901, 'country': 'PW', 'sunrise': 1599166518, 'sunset': 1599210549}, 'timezone': 32400, 'id': 7671223, 'name': 'Kloulklubed', 'cod': 200}"
558,Biak,ID,-0.91,122.88,77.25,80,100,6.78,"{'coord': {'lon': 122.88, 'lat': -0.91}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77.25, 'feels_like': 81.37, 'temp_min': 77.25, 'temp_max': 77.25, 'pressure': 1009, 'humidity': 80, 'sea_level': 1009, 'grnd_level': 996}, 'visibility': 10000, 'wind': {'speed': 6.78, 'deg': 221}, 'clouds': {'all': 100}, 'dt': 1599160007, 'sys': {'country': 'ID', 'sunrise': 1599169490, 'sunset': 1599213037}, 'timezone': 28800, 'id': 1637001, 'name': 'Biak', 'cod': 200}"
559,Dundee,GB,56.5,-2.97,59.0,72,20,18.34,"{'coord': {'lon': -2.97, 'lat': 56.5}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 58.08, 'feels_like': 47.59, 'temp_min': 55.99, 'temp_max': 59, 'pressure': 1007, 'humidity': 72}, 'visibility': 10000, 'wind': {'speed': 18.34, 'deg': 260}, 'clouds': {'all': 20}, 'dt': 1599160007, 'sys': {'type': 1, 'id': 1448, 'country': 'GB', 'sunrise': 1599110401, 'sunset': 1599159761}, 'timezone': 3600, 'id': 2650752, 'name': 'Dundee', 'cod': 200}"
560,Alta Floresta,BR,-9.88,-56.09,104.14,14,18,5.57,"{'coord': {'lon': -56.09, 'lat': -9.88}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 104.14, 'feels_like': 99.95, 'temp_min': 104.14, 'temp_max': 104.14, 'pressure': 1005, 'humidity': 14, 'sea_level': 1005, 'grnd_level': 975}, 'visibility': 10000, 'wind': {'speed': 5.57, 'deg': 100}, 'clouds': {'all': 18}, 'dt': 1599160008, 'sys': {'country': 'BR', 'sunrise': 1599126331, 'sunset': 1599169323}, 'timezone': -14400, 'id': 6316343, 'name': 'Alta Floresta', 'cod': 200}"
561,Gazanjyk,TM,39.24,55.52,78.46,17,0,2.39,"{'coord': {'lon': 55.52, 'lat': 39.24}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 78.46, 'feels_like': 73.26, 'temp_min': 78.46, 'temp_max': 78.46, 'pressure': 1016, 'humidity': 17, 'sea_level': 1016, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 2.39, 'deg': 274}, 'clouds': {'all': 0}, 'dt': 1599160008, 'sys': {'country': 'TM', 'sunrise': 1599184170, 'sunset': 1599230683}, 'timezone': 18000, 'id': 161974, 'name': 'Bereket', 'cod': 200}"
562,Sabang,ID,5.89,95.32,83.43,73,100,10.4,"{'coord': {'lon': 95.32, 'lat': 5.89}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 83.43, 'feels_like': 87.26, 'temp_min': 83.43, 'temp_max': 83.43, 'pressure': 1008, 'humidity': 73, 'sea_level': 1008, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 10.4, 'deg': 234}, 'clouds': {'all': 100}, 'dt': 1599160008, 'sys': {'country': 'ID', 'sunrise': 1599175898, 'sunset': 1599219856}, 'timezone': 25200, 'id': 1214026, 'name': 'Sabang', 'cod': 200}"
563,Chicama,PE,-7.84,-79.15,72.79,50,0,12.01,"{'coord': {'lon': -79.15, 'lat': -7.84}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 72.79, 'feels_like': 66.97, 'temp_min': 72.79, 'temp_max': 72.79, 'pressure': 1012, 'humidity': 50, 'sea_level': 1012, 'grnd_level': 997}, 'visibility': 10000, 'wind': {'speed': 12.01, 'deg': 199}, 'clouds': {'all': 0}, 'dt': 1599160009, 'sys': {'country': 'PE', 'sunrise': 1599131800, 'sunset': 1599174920}, 'timezone': -18000, 'id': 3698359, 'name': 'Chicama', 'cod': 200}"
564,Banda Aceh,ID,5.56,95.32,81.54,68,99,6.11,"{'coord': {'lon': 95.32, 'lat': 5.56}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 81.54, 'feels_like': 85.69, 'temp_min': 81.54, 'temp_max': 81.54, 'pressure': 1009, 'humidity': 68, 'sea_level': 1009, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 6.11, 'deg': 213}, 'clouds': {'all': 99}, 'dt': 1599160009, 'sys': {'country': 'ID', 'sunrise': 1599175908, 'sunset': 1599219845}, 'timezone': 25200, 'id': 1215502, 'name': 'Banda Aceh', 'cod': 200}"
565,Almaznyy,RU,48.04,40.05,82.4,30,0,20.13,"{'coord': {'lon': 40.05, 'lat': 48.04}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82.4, 'feels_like': 70.57, 'temp_min': 82.4, 'temp_max': 82.4, 'pressure': 1020, 'humidity': 30}, 'visibility': 10000, 'wind': {'speed': 20.13, 'deg': 90}, 'clouds': {'all': 0}, 'dt': 1599160009, 'sys': {'type': 1, 'id': 8971, 'country': 'RU', 'sunrise': 1599100855, 'sunset': 1599148662}, 'timezone': 10800, 'id': 582447, 'name': 'Almaznyy', 'cod': 200}"
566,Riachao Das Neves,BR,-11.75,-44.91,91.63,21,90,6.04,"{'coord': {'lon': -44.91, 'lat': -11.75}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 91.63, 'feels_like': 87.33, 'temp_min': 91.63, 'temp_max': 91.63, 'pressure': 1010, 'humidity': 21, 'sea_level': 1010, 'grnd_level': 956}, 'visibility': 10000, 'wind': {'speed': 6.04, 'deg': 86}, 'clouds': {'all': 90}, 'dt': 1599160009, 'sys': {'country': 'BR', 'sunrise': 1599123707, 'sunset': 1599166581}, 'timezone': -10800, 'id': 3451478, 'name': 'Riachão das Neves', 'cod': 200}"
567,Sudbury,CA,46.49,-80.99,73.4,49,75,31.09,"{'coord': {'lon': -80.99, 'lat': 46.49}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 71.04, 'feels_like': 53.85, 'temp_min': 69.01, 'temp_max': 73.4, 'pressure': 1000, 'humidity': 49}, 'visibility': 10000, 'wind': {'speed': 31.09, 'deg': 190, 'gust': 40.26}, 'clouds': {'all': 75}, 'dt': 1599159959, 'sys': {'type': 1, 'id': 923, 'country': 'CA', 'sunrise': 1599130045, 'sunset': 1599177557}, 'timezone': -14400, 'id': 5964700, 'name': 'Greater Sudbury', 'cod': 200}"
568,Beringovskiy,RU,63.05,179.32,47.08,74,100,10.83,"{'coord': {'lon': 179.32, 'lat': 63.05}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 47.08, 'feels_like': 38.62, 'temp_min': 47.08, 'temp_max': 47.08, 'pressure': 1014, 'humidity': 74, 'sea_level': 1014, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 10.83, 'deg': 124}, 'clouds': {'all': 100}, 'dt': 1599160010, 'sys': {'country': 'RU', 'sunrise': 1599152210, 'sunset': 1599203233}, 'timezone': 43200, 'id': 2126710, 'name': 'Beringovskiy', 'cod': 200}"
569,Shemonaikha,KZ,50.63,81.91,59.9,88,100,4.52,"{'coord': {'lon': 81.91, 'lat': 50.63}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 59.9, 'feels_like': 59.34, 'temp_min': 59.9, 'temp_max': 59.9, 'pressure': 1009, 'humidity': 88, 'sea_level': 1009, 'grnd_level': 973}, 'visibility': 10000, 'wind': {'speed': 4.52, 'deg': 314}, 'rain': {'1h': 0.35}, 'clouds': {'all': 100}, 'dt': 1599160010, 'sys': {'country': 'KZ', 'sunrise': 1599177079, 'sunset': 1599225110}, 'timezone': 21600, 'id': 1519226, 'name': 'Shemonaīkha', 'cod': 200}"
570,Rize,TR,40.9,40.89,60.08,33,0,5.26,"{'coord': {'lon': 40.89, 'lat': 40.9}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 60.08, 'feels_like': 53.38, 'temp_min': 60.08, 'temp_max': 60.08, 'pressure': 1019, 'humidity': 33, 'sea_level': 1019, 'grnd_level': 818}, 'visibility': 10000, 'wind': {'speed': 5.26, 'deg': 150}, 'clouds': {'all': 0}, 'dt': 1599160010, 'sys': {'country': 'TR', 'sunrise': 1599101134, 'sunset': 1599147980}, 'timezone': 10800, 'id': 740481, 'name': 'Rize', 'cod': 200}"
571,Abu Zabad,SD,12.35,29.25,74.12,78,77,6.15,"{'coord': {'lon': 29.25, 'lat': 12.35}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.12, 'feels_like': 76.75, 'temp_min': 74.12, 'temp_max': 74.12, 'pressure': 1012, 'humidity': 78, 'sea_level': 1012, 'grnd_level': 950}, 'visibility': 10000, 'wind': {'speed': 6.15, 'deg': 167}, 'clouds': {'all': 77}, 'dt': 1599160010, 'sys': {'country': 'SD', 'sunrise': 1599105152, 'sunset': 1599149547}, 'timezone': 7200, 'id': 380348, 'name': 'Abū Zabad', 'cod': 200}"
572,Hamilton,US,39.18,-84.53,84.99,65,75,11.41,"{'coord': {'lon': -84.53, 'lat': 39.18}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.71, 'feels_like': 83.77, 'temp_min': 80.01, 'temp_max': 84.99, 'pressure': 1010, 'humidity': 65}, 'visibility': 10000, 'wind': {'speed': 11.41, 'deg': 270}, 'clouds': {'all': 75}, 'dt': 1599160011, 'sys': {'type': 1, 'id': 4776, 'country': 'US', 'sunrise': 1599131352, 'sunset': 1599177949}, 'timezone': -14400, 'id': 4513583, 'name': 'Hamilton', 'cod': 200}"
573,Rio Gallegos,AR,-51.62,-69.22,46.4,61,40,19.46,"{'coord': {'lon': -69.22, 'lat': -51.62}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 46.4, 'feels_like': 32.13, 'temp_min': 46.4, 'temp_max': 46.4, 'pressure': 1001, 'humidity': 61}, 'visibility': 10000, 'wind': {'speed': 19.46, 'deg': 250}, 'clouds': {'all': 40}, 'dt': 1599160011, 'sys': {'type': 1, 'id': 8293, 'country': 'AR', 'sunrise': 1599131287, 'sunset': 1599170667}, 'timezone': -10800, 'id': 3838859, 'name': 'Río Gallegos', 'cod': 200}"
574,Manono,CD,-7.3,27.42,79.36,24,0,3.33,"{'coord': {'lon': 27.42, 'lat': -7.3}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 79.36, 'feels_like': 75.15, 'temp_min': 79.36, 'temp_max': 79.36, 'pressure': 1010, 'humidity': 24, 'sea_level': 1010, 'grnd_level': 943}, 'visibility': 10000, 'wind': {'speed': 3.33, 'deg': 167}, 'clouds': {'all': 0}, 'dt': 1599160011, 'sys': {'country': 'CD', 'sunrise': 1599106215, 'sunset': 1599149362}, 'timezone': 7200, 'id': 209598, 'name': 'Manono', 'cod': 200}"
575,Rojhan,PK,28.69,69.95,92.48,50,89,4.79,"{'coord': {'lon': 69.95, 'lat': 28.69}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 92.48, 'feels_like': 97.97, 'temp_min': 92.48, 'temp_max': 92.48, 'pressure': 1005, 'humidity': 50, 'sea_level': 1005, 'grnd_level': 996}, 'visibility': 10000, 'wind': {'speed': 4.79, 'deg': 80}, 'clouds': {'all': 89}, 'dt': 1599160011, 'sys': {'country': 'PK', 'sunrise': 1599181198, 'sunset': 1599226730}, 'timezone': 18000, 'id': 1166819, 'name': 'Rojhan', 'cod': 200}"
576,Fort Nelson,CA,58.81,-122.7,59.0,58,75,5.82,"{'coord': {'lon': -122.7, 'lat': 58.81}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 59, 'feels_like': 54.39, 'temp_min': 59, 'temp_max': 59, 'pressure': 1013, 'humidity': 58}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 210}, 'clouds': {'all': 75}, 'dt': 1599160012, 'sys': {'type': 1, 'id': 986, 'country': 'CA', 'sunrise': 1599138897, 'sunset': 1599188722}, 'timezone': -25200, 'id': 5955902, 'name': 'Fort Nelson', 'cod': 200}"
577,Basoko,CD,1.24,23.62,76.46,75,100,2.01,"{'coord': {'lon': 23.62, 'lat': 1.24}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 76.46, 'feels_like': 81.95, 'temp_min': 76.46, 'temp_max': 76.46, 'pressure': 1010, 'humidity': 75, 'sea_level': 1010, 'grnd_level': 968}, 'visibility': 10000, 'wind': {'speed': 2.01, 'deg': 230}, 'clouds': {'all': 100}, 'dt': 1599159788, 'sys': {'country': 'CD', 'sunrise': 1599106861, 'sunset': 1599150540}, 'timezone': 7200, 'id': 219414, 'name': 'Basoko', 'cod': 200}"
578,Le Vauclin,MQ,14.55,-60.84,84.2,74,94,9.17,"{'coord': {'lon': -60.84, 'lat': 14.55}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 82.08, 'feels_like': 86.09, 'temp_min': 81, 'temp_max': 84.2, 'pressure': 1011, 'humidity': 74}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 80}, 'rain': {'1h': 0.15}, 'clouds': {'all': 94}, 'dt': 1599160012, 'sys': {'type': 1, 'id': 8779, 'country': 'MQ', 'sunrise': 1599126700, 'sunset': 1599171233}, 'timezone': -14400, 'id': 3570392, 'name': 'Le Vauclin', 'cod': 200}"
579,Sao Joao Do Paraiso,BR,-15.31,-42.01,79.93,37,87,13.44,"{'coord': {'lon': -42.01, 'lat': -15.31}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.93, 'feels_like': 72.81, 'temp_min': 79.93, 'temp_max': 79.93, 'pressure': 1015, 'humidity': 37, 'sea_level': 1015, 'grnd_level': 928}, 'visibility': 10000, 'wind': {'speed': 13.44, 'deg': 96}, 'clouds': {'all': 87}, 'dt': 1599160012, 'sys': {'country': 'BR', 'sunrise': 1599123125, 'sunset': 1599165772}, 'timezone': -10800, 'id': 3448861, 'name': 'São João do Paraíso', 'cod': 200}"
580,Khash,IR,28.22,61.22,66.76,24,0,6.96,"{'coord': {'lon': 61.22, 'lat': 28.22}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 66.76, 'feels_like': 58.82, 'temp_min': 66.76, 'temp_max': 66.76, 'pressure': 1012, 'humidity': 24, 'sea_level': 1012, 'grnd_level': 861}, 'visibility': 10000, 'wind': {'speed': 6.96, 'deg': 29}, 'clouds': {'all': 0}, 'dt': 1599160014, 'sys': {'country': 'IR', 'sunrise': 1599096885, 'sunset': 1599142473}, 'timezone': 16200, 'id': 1160571, 'name': 'Khāsh', 'cod': 200}"
581,Morros,BR,-9.45,-46.3,94.69,15,83,9.15,"{'coord': {'lon': -46.3, 'lat': -9.45}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 94.69, 'feels_like': 87.28, 'temp_min': 94.69, 'temp_max': 94.69, 'pressure': 1008, 'humidity': 15, 'sea_level': 1008, 'grnd_level': 956}, 'visibility': 10000, 'wind': {'speed': 9.15, 'deg': 125}, 'clouds': {'all': 83}, 'dt': 1599160014, 'sys': {'country': 'BR', 'sunrise': 1599123969, 'sunset': 1599166987}, 'timezone': -10800, 'id': 3394372, 'name': 'Morros', 'cod': 200}"
582,San Jose,US,37.34,-121.89,75.0,68,0,5.7,"{'coord': {'lon': -121.89, 'lat': 37.34}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 71.08, 'feels_like': 71.13, 'temp_min': 68, 'temp_max': 75, 'pressure': 1023, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 5.7, 'deg': 319}, 'clouds': {'all': 0}, 'dt': 1599159868, 'sys': {'type': 3, 'id': 2004102, 'country': 'US', 'sunrise': 1599140423, 'sunset': 1599186807}, 'timezone': -25200, 'id': 5392171, 'name': 'San Jose', 'cod': 200}"
583,Severnyy,RU,50.68,36.55,77.0,41,100,11.18,"{'coord': {'lon': 36.55, 'lat': 50.68}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77, 'feels_like': 71.19, 'temp_min': 77, 'temp_max': 77, 'pressure': 1021, 'humidity': 41}, 'visibility': 10000, 'wind': {'speed': 11.18, 'deg': 100}, 'clouds': {'all': 100}, 'dt': 1599160014, 'sys': {'type': 1, 'id': 9030, 'country': 'RU', 'sunrise': 1599101481, 'sunset': 1599149716}, 'timezone': 10800, 'id': 496358, 'name': 'Severnyy', 'cod': 200}"
584,Manuk Mangkaw,PH,4.8,119.85,83.59,75,100,9.15,"{'coord': {'lon': 119.85, 'lat': 4.8}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 83.59, 'feels_like': 88.68, 'temp_min': 83.59, 'temp_max': 83.59, 'pressure': 1008, 'humidity': 75, 'sea_level': 1008, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 9.15, 'deg': 54}, 'clouds': {'all': 100}, 'dt': 1599160015, 'sys': {'country': 'PH', 'sunrise': 1599170045, 'sunset': 1599213937}, 'timezone': 28800, 'id': 1701394, 'name': 'Manuk Mangkaw', 'cod': 200}"
585,Leh,IN,34.17,77.58,62.58,31,30,5.75,"{'coord': {'lon': 77.58, 'lat': 34.17}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 62.58, 'feels_like': 55.71, 'temp_min': 62.58, 'temp_max': 62.58, 'pressure': 1019, 'humidity': 31, 'sea_level': 1019, 'grnd_level': 684}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 260}, 'clouds': {'all': 30}, 'dt': 1599160015, 'sys': {'country': 'IN', 'sunrise': 1599179127, 'sunset': 1599225140}, 'timezone': 19800, 'id': 1264976, 'name': 'Leh', 'cod': 200}"
586,Ureki,GE,42.0,41.78,77.0,88,0,4.7,"{'coord': {'lon': 41.78, 'lat': 42}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 75.9, 'feels_like': 81.97, 'temp_min': 75.2, 'temp_max': 77, 'pressure': 1015, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 70}, 'clouds': {'all': 0}, 'dt': 1599160015, 'sys': {'type': 1, 'id': 8858, 'country': 'GE', 'sunrise': 1599100853, 'sunset': 1599147833}, 'timezone': 14400, 'id': 611274, 'name': 'Ureki', 'cod': 200}"
587,Vardo,NO,70.37,31.11,57.2,66,88,2.24,"{'coord': {'lon': 31.11, 'lat': 70.37}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 56.3, 'feels_like': 53.89, 'temp_min': 55.4, 'temp_max': 57.2, 'pressure': 1015, 'humidity': 66}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 0}, 'clouds': {'all': 88}, 'dt': 1599159783, 'sys': {'type': 1, 'id': 1682, 'country': 'NO', 'sunrise': 1599099520, 'sunset': 1599154288}, 'timezone': 7200, 'id': 777019, 'name': 'Vardø', 'cod': 200}"
588,Anqiu,CN,36.43,119.19,63.32,59,0,8.23,"{'coord': {'lon': 119.19, 'lat': 36.43}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 63.32, 'feels_like': 58.42, 'temp_min': 63.32, 'temp_max': 63.32, 'pressure': 1008, 'humidity': 59, 'sea_level': 1008, 'grnd_level': 1001}, 'visibility': 10000, 'wind': {'speed': 8.23, 'deg': 229}, 'clouds': {'all': 0}, 'dt': 1599159909, 'sys': {'country': 'CN', 'sunrise': 1599169026, 'sunset': 1599215273}, 'timezone': 28800, 'id': 1817990, 'name': 'Anqiu', 'cod': 200}"
589,Lata,PT,40.16,-8.33,87.01,33,0,2.71,"{'coord': {'lon': -8.33, 'lat': 40.16}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 87.01, 'feels_like': 86.85, 'temp_min': 87.01, 'temp_max': 87.01, 'pressure': 1014, 'humidity': 33}, 'visibility': 10000, 'wind': {'speed': 2.71, 'deg': 314}, 'clouds': {'all': 0}, 'dt': 1599160016, 'sys': {'type': 3, 'id': 2031243, 'country': 'PT', 'sunrise': 1599112997, 'sunset': 1599159736}, 'timezone': 3600, 'id': 2738381, 'name': 'Lata', 'cod': 200}"
590,Ahuimanu,US,21.44,-157.84,82.0,61,20,6.93,"{'coord': {'lon': -157.84, 'lat': 21.44}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 80.8, 'feels_like': 82.65, 'temp_min': 80.01, 'temp_max': 82, 'pressure': 1014, 'humidity': 61}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 0}, 'clouds': {'all': 20}, 'dt': 1599160016, 'sys': {'type': 1, 'id': 7877, 'country': 'US', 'sunrise': 1599149740, 'sunset': 1599194742}, 'timezone': -36000, 'id': 5856516, 'name': '‘Āhuimanu', 'cod': 200}"
